game_id,date,white,black,white_elo,black_elo,time_control,termination,result,half_move,move,clock
7nDVXwIS,2025-03-01,gslivko200315,lTheHoundl,1197,1214,180+2,Normal,1-0,114,Bg7,133
7nDVXwIS,2025-03-01,gslivko200315,lTheHoundl,1197,1214,180+2,Normal,1-0,115,f5,81
7nDVXwIS,2025-03-01,gslivko200315,lTheHoundl,1197,1214,180+2,Normal,1-0,116,Rc8,129
7nDVXwIS,2025-03-01,gslivko200315,lTheHoundl,1197,1214,180+2,Normal,1-0,117,f6,81
7nDVXwIS,2025-03-01,gslivko200315,lTheHoundl,1197,1214,180+2,Normal,1-0,118,Bh6,128
7nDVXwIS,2025-03-01,gslivko200315,lTheHoundl,1197,1214,180+2,Normal,1-0,119,g7,81
7nDVXwIS,2025-03-01,gslivko200315,lTheHoundl,1197,1214,180+2,Normal,1-0,120,Bxg7,124
7nDVXwIS,2025-03-01,gslivko200315,lTheHoundl,1197,1214,180+2,Normal,1-0,121,fxg7,81
7nDVXwIS,2025-03-01,gslivko200315,lTheHoundl,1197,1214,180+2,Normal,1-0,122,Kc5,122
7nDVXwIS,2025-03-01,gslivko200315,lTheHoundl,1197,1214,180+2,Normal,1-0,123,f8=Q+,80
7nDVXwIS,2025-03-01,gslivko200315,lTheHoundl,1197,1214,180+2,Normal,1-0,124,Rxf8,123
7nDVXwIS,2025-03-01,gslivko200315,lTheHoundl,1197,1214,180+2,Normal,1-0,125,gxf8=Q+,82
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,1,d4,300
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,2,c6,300
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,3,c4,299
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,4,d5,299
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,5,e3,296
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,6,e6,298
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,7,a3,294
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,8,Nd7,296
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,9,Nc3,293
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,10,Bd6,295
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,11,c5,292
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,12,Bc7,293
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,13,b4,291
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,14,Ngf6,292
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,15,f4,287
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,16,O-O,290
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,17,Nf3,286
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,18,Ne8,281
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,19,Bd3,283
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,20,f6,280
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,21,O-O,280
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,22,e5,279
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,23,dxe5,279
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,24,fxe5,278
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,25,fxe5,278
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,26,Nxe5,275
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,27,Nd4,264
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,28,Nxd3,271
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,29,Qxd3,263
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,30,Rxf1+,269
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,31,Qxf1,259
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,32,Nf6,244
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,33,Bb2,257
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,34,Bg4,232
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,35,Re1,251
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,36,Qd7,228
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,37,b5,239
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,38,Rf8,226
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,39,bxc6,236
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,40,bxc6,223
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,41,Qa6,234
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,42,Rb8,190
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,43,Ba1,229
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,44,Ne4,172
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,45,Qxc6,182
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,46,Nxc3,169
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,47,Bxc3,177
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,48,Qxc6,141
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,49,Nxc6,176
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,50,Rb3,139
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,51,Ne7+,175
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,52,Kf7,138
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,53,Nxd5,175
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,54,Bd8,130
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,55,Bd4,160
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,56,g5,128
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,57,Rf1+,157
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,58,Kg6,126
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,59,h3,155
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,60,Be2,124
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,61,Rf2,151
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,62,Bc4,122
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,63,Nb4,128
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,64,Rxa3,120
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,65,Nc6,121
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,66,Bc7,116
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,67,Ne7+,102
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,68,Kh5,104
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,69,Nf5,78
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,70,Rb3,96
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,71,g4+,76
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,72,Kg6,93
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,73,Ne7+,75
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,74,Kh6,87
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,75,Rf6+,74
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,76,Kg7,85
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,77,Rf5+,71
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,78,Kh6,81
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,79,Ng8+,67
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,80,Bxg8,75
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,81,Rf6+,67
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,82,Kg7,74
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,83,Rc6+,66
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,84,Kf7,71
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,85,Rxc7+,65
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,86,Ke6,70
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,87,Rxa7,65
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,88,Rb1+,68
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,89,Kf2,64
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,90,Kd5,67
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,91,Rd7+,61
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,92,Ke4,65
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,93,c6,58
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,94,Bd5,63
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,95,c7,55
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,96,Rc1,62
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,97,Re7+,52
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,98,Kd3,60
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,99,Be5,46
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,100,Bb7,59
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,101,Rxh7,43
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,102,Rc2+,57
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,103,Kg3,41
7rk3Eakc,2025-03-01,javiperalta,Alvar5374,2011,2120,300+0,Normal,0-1,104,"Rg2#",55
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,1,e4,180
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,2,e6,180
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,3,d4,179
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,4,d5,180
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,5,e5,179
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,6,c5,178
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,7,c3,178
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,8,Nc6,177
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,9,Nf3,177
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,10,Qb6,174
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,11,Bd3,177
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,12,Bd7,173
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,13,Bc2,176
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,14,Rc8,171
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,15,O-O,175
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,16,cxd4,170
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,17,cxd4,175
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,18,Nb4,165
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,19,Nc3,174
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,20,Nxc2,163
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,21,Qxc2,174
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,22,Ne7,158
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,23,g4,168
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,24,h5,156
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,25,gxh5,156
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,26,Rxh5,153
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,27,Qe2,153
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,28,Rh8,151
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,29,Kh1,151
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,30,Ng6,149
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,31,Rg1,148
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,32,Be7,145
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,33,Bg5,140
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,34,Qd8,137
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,35,Bxe7,139
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,36,Qxe7,135
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,37,Ng5,138
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,38,f6,131
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,39,exf6,120
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,40,gxf6,129
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,41,Nf3,118
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,42,Nf4,126
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,43,Qe3,112
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,44,Qd6,123
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,45,Rg3,103
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,46,Kf7,122
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,47,Rag1,102
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,48,Rcg8,117
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,49,Ne2,100
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,50,Nxe2,110
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,51,Qxe2,100
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,52,Rxg3,106
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,53,fxg3,100
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,54,Bc6,93
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,55,Qf2,98
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,56,Ke7,90
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,57,Rf1,89
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,58,e5,86
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,59,dxe5,84
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,60,fxe5,85
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,61,Qe3,78
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,62,d4,82
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,63,Qg5+,73
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,64,Kd7,76
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,65,Qg7+,65
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,66,Qe7,73
9xzb3mqy,2025-03-01,Adro81,gerardog312,1906,2004,180+0,Normal,1-0,67,Qxh8,61
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,1,e4,180
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,2,e6,90
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,3,d4,177
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,4,d5,90
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,5,e5,176
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,6,c5,90
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,7,c3,175
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,8,Nc6,89
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,9,Nf3,173
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,10,Qb6,89
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,11,Bd3,172
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,12,Bd7,88
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,13,Bc2,170
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,14,Rc8,87
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,15,O-O,168
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,16,Nge7,84
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,17,a3,167
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,18,Nf5,83
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,19,Bxf5,165
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,20,exf5,81
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,21,b4,165
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,22,cxd4,80
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,23,cxd4,164
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,24,Be6,79
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,25,Nc3,154
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,26,Be7,79
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,27,Na4,153
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,28,Qc7,77
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,29,Nc5,152
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,30,b6,77
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,31,Nxe6,150
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,32,fxe6,77
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,33,Bg5,143
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,34,O-O,76
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,35,Bxe7,142
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,36,Qxe7,75
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,37,Rc1,141
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,38,a5,71
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,39,Qd2,137
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,40,axb4,70
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,41,axb4,137
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,42,Qxb4,69
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,43,Rb1,135
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,44,Qxd2,67
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,45,Nxd2,134
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,46,Nxd4,67
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,47,Rxb6,133
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,48,Rc2,66
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,49,Nf3,124
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,50,Nxf3+,63
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,51,gxf3,123
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,52,Re8,60
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,53,Kg2,119
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,54,f4,57
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,55,h4,115
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,56,Re2,54
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,57,Rb4,108
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,58,Rf8,52
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,59,Rb6,106
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,60,Kf7,51
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,61,Rb7+,101
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,62,Kg6,50
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,63,Re7,99
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,64,Rxe5,48
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,65,Kh3,96
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,66,Kf6,48
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,67,Rd7,93
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,68,g5,45
Ag18jYNl,2025-03-01,Vl-1,LLE3APb,1802,2168,180+0,Normal,0-1,69,hxg5+,91
